"tabName","tabSchema","type","remarks","colCount","qualifiedName"
"D3_SO_LOGG","DBM","T",,"6","DBM.D3_SO_LOGG"
"D3_VAREGR_UTTREKK","DBM","T",,"2","DBM.D3_VAREGR_UTTREKK"
"D365_BASISMIG","DBM","T",,"1","DBM.D365_BASISMIG"
"D365_BATCH_FKNR","DBM","T",,"3","DBM.D365_BATCH_FKNR"
"D365_BUNTER","DBM","T","Vismabunter i Dedge til D365FO","111","DBM.D365_BUNTER"
"D365_BUNTER_LOPENR","DBM","T","SISTE BILAGS-/LØPENR D365_BUNTER","2","DBM.D365_BUNTER_LOPENR"
"D365_BUNTER_NOTAT","DBM","T",,"5","DBM.D365_BUNTER_NOTAT"
"D365_CHASSISNR","DBM","T",,"6","DBM.D365_CHASSISNR"
"D365_COLORGROUP","DBM","T",,"2","DBM.D365_COLORGROUP"
"D365_D3_DC","DBM","T",,"9","DBM.D365_D3_DC"
"D365_EDI_FAKT","DBM","T",,"7","DBM.D365_EDI_FAKT"
"D365_EKSKLUSJON","DBM","T",,"6","DBM.D365_EKSKLUSJON"
"D365_EKSKLUSJON_HIST","DBM","T",,"7","DBM.D365_EKSKLUSJON_HIST"
"D365_ENH_OMR","DBM","T",,"3","DBM.D365_ENH_OMR"
"D365_ENHETER","DBM","T",,"3","DBM.D365_ENHETER"
"D365_FEIL_CHASSI","DBM","T",,"3","DBM.D365_FEIL_CHASSI"
"D365_FKA_FKASENDESPRMAPS","DBM","T",,"3","DBM.D365_FKA_FKASENDESPRMAPS"
"D365_FKA_FKASENDESPRMAPS_HST","DBM","T",,"8","DBM.D365_FKA_FKASENDESPRMAPS_HST"
"D365_FKA_FKASENDESPRMAPS_HST_V3","DBM","T",,"8","DBM.D365_FKA_FKASENDESPRMAPS_HST_V3"
"D365_FKA_FKASENDESPRMAPS_STG","DBM","T",,"6","DBM.D365_FKA_FKASENDESPRMAPS_STG"
"D365_FKA_FKASENDESPRMAPS_STG_V3","DBM","T",,"7","DBM.D365_FKA_FKASENDESPRMAPS_STG_V3"
"D365_FKA_FKASENDESPRMAPS_V2","DBM","T",,"6","DBM.D365_FKA_FKASENDESPRMAPS_V2"
"D365_FKA_FKASENDESPRMAPS_V3","DBM","T",,"7","DBM.D365_FKA_FKASENDESPRMAPS_V3"
"D365_FKA_INVENTWAREHOUSEENT_HST_V3","DBM","T",,"9","DBM.D365_FKA_INVENTWAREHOUSEENT_HST_V3"
"D365_FKA_INVENTWAREHOUSEENT_STG_V3","DBM","T",,"7","DBM.D365_FKA_INVENTWAREHOUSEENT_STG_V3"
"D365_FKA_INVENTWAREHOUSEENT_V3","DBM","T",,"7","DBM.D365_FKA_INVENTWAREHOUSEENT_V3"
"D365_FKA_KONV_SITE_V3","DBM","T",,"8","DBM.D365_FKA_KONV_SITE_V3"
"D365_FKA_PRODUCTS_HST_V3","DBM","T",,"9","DBM.D365_FKA_PRODUCTS_HST_V3"
"D365_FKA_PRODUCTS_STG_V3","DBM","T",,"7","DBM.D365_FKA_PRODUCTS_STG_V3"
"D365_FKA_PRODUCTS_V3","DBM","T",,"7","DBM.D365_FKA_PRODUCTS_V3"
"D365_FKABETALINGSMAATEMAPS","DBM","T",,"6","DBM.D365_FKABETALINGSMAATEMAPS"
"D365_FKABETALINGSMAATEMAPS_HST","DBM","T",,"11","DBM.D365_FKABETALINGSMAATEMAPS_HST"
"D365_FKABETALINGSMAATEMAPS_HST_V3","DBM","T",,"11","DBM.D365_FKABETALINGSMAATEMAPS_HST_V3"
"D365_FKABETALINGSMAATEMAPS_STG","DBM","T",,"9","DBM.D365_FKABETALINGSMAATEMAPS_STG"
"D365_FKABETALINGSMAATEMAPS_STG_V3","DBM","T",,"9","DBM.D365_FKABETALINGSMAATEMAPS_STG_V3"
"D365_FKABETALINGSMAATEMAPS_V2","DBM","T",,"9","DBM.D365_FKABETALINGSMAATEMAPS_V2"
"D365_FKABETALINGSMAATEMAPS_V3","DBM","T",,"9","DBM.D365_FKABETALINGSMAATEMAPS_V3"
"D365_FKABETBETKJOPMAPS","DBM","T",,"5","DBM.D365_FKABETBETKJOPMAPS"
"D365_FKABETBETKJOPMAPS_HST","DBM","T",,"10","DBM.D365_FKABETBETKJOPMAPS_HST"
"D365_FKABETBETKJOPMAPS_HST_V3","DBM","T",,"10","DBM.D365_FKABETBETKJOPMAPS_HST_V3"
"D365_FKABETBETKJOPMAPS_STG","DBM","T",,"8","DBM.D365_FKABETBETKJOPMAPS_STG"
"D365_FKABETBETKJOPMAPS_STG_V3","DBM","T",,"8","DBM.D365_FKABETBETKJOPMAPS_STG_V3"
"D365_FKABETBETKJOPMAPS_V2","DBM","T",,"8","DBM.D365_FKABETBETKJOPMAPS_V2"
"D365_FKABETBETKJOPMAPS_V3","DBM","T",,"8","DBM.D365_FKABETBETKJOPMAPS_V3"
"D365_FKABETBETKUNDEMAPS","DBM","T",,"4","DBM.D365_FKABETBETKUNDEMAPS"
"D365_FKABETBETKUNDEMAPS_HST","DBM","T",,"9","DBM.D365_FKABETBETKUNDEMAPS_HST"
"D365_FKABETBETKUNDEMAPS_HST_V3","DBM","T",,"9","DBM.D365_FKABETBETKUNDEMAPS_HST_V3"
"D365_FKABETBETKUNDEMAPS_STG","DBM","T",,"7","DBM.D365_FKABETBETKUNDEMAPS_STG"
"D365_FKABETBETKUNDEMAPS_STG_V3","DBM","T",,"7","DBM.D365_FKABETBETKUNDEMAPS_STG_V3"
"D365_FKABETBETKUNDEMAPS_V2","DBM","T",,"7","DBM.D365_FKABETBETKUNDEMAPS_V2"
"D365_FKABETBETKUNDEMAPS_V3","DBM","T",,"7","DBM.D365_FKABETBETKUNDEMAPS_V3"
"D365_FKACASHACCOUNTMAPS","DBM","T",,"3","DBM.D365_FKACASHACCOUNTMAPS"
"D365_FKACASHACCOUNTMAPS_HST","DBM","T",,"9","DBM.D365_FKACASHACCOUNTMAPS_HST"
"D365_FKACASHACCOUNTMAPS_HST_V3","DBM","T",,"8","DBM.D365_FKACASHACCOUNTMAPS_HST_V3"
"D365_FKACASHACCOUNTMAPS_STG","DBM","T",,"6","DBM.D365_FKACASHACCOUNTMAPS_STG"
"D365_FKACASHACCOUNTMAPS_STG_V3","DBM","T",,"6","DBM.D365_FKACASHACCOUNTMAPS_STG_V3"
"D365_FKACASHACCOUNTMAPS_V2","DBM","T",,"6","DBM.D365_FKACASHACCOUNTMAPS_V2"
"D365_FKACASHACCOUNTMAPS_V3","DBM","T",,"6","DBM.D365_FKACASHACCOUNTMAPS_V3"
"D365_FKACOMPANYCHAINMAPS","DBM","T",,"6","DBM.D365_FKACOMPANYCHAINMAPS"
"D365_FKACOMPANYCHAINMAPS_HST","DBM","T",,"8","DBM.D365_FKACOMPANYCHAINMAPS_HST"
"D365_FKACOMPANYCHAINMAPS_HST_V3","DBM","T",,"8","DBM.D365_FKACOMPANYCHAINMAPS_HST_V3"
"D365_FKACOMPANYCHAINMAPS_STG","DBM","T",,"6","DBM.D365_FKACOMPANYCHAINMAPS_STG"
"D365_FKACOMPANYCHAINMAPS_STG_V3","DBM","T",,"6","DBM.D365_FKACOMPANYCHAINMAPS_STG_V3"
"D365_FKACOMPANYCHAINMAPS_V2","DBM","T",,"6","DBM.D365_FKACOMPANYCHAINMAPS_V2"
"D365_FKACOMPANYCHAINMAPS_V3","DBM","T",,"6","DBM.D365_FKACOMPANYCHAINMAPS_V3"
"D365_FKACOUNTERPARTCDSENTITIES","DBM","T",,"5","DBM.D365_FKACOUNTERPARTCDSENTITIES"
"D365_FKACOUNTERPARTCDSENTITIES_HST","DBM","T",,"10","DBM.D365_FKACOUNTERPARTCDSENTITIES_HST"
"D365_FKACOUNTERPARTCDSENTITIES_HST_V3","DBM","T",,"10","DBM.D365_FKACOUNTERPARTCDSENTITIES_HST_V3"
"D365_FKACOUNTERPARTCDSENTITIES_STG","DBM","T",,"8","DBM.D365_FKACOUNTERPARTCDSENTITIES_STG"
"D365_FKACOUNTERPARTCDSENTITIES_STG_V3","DBM","T",,"8","DBM.D365_FKACOUNTERPARTCDSENTITIES_STG_V3"
"D365_FKACOUNTERPARTCDSENTITIES_V2","DBM","T",,"8","DBM.D365_FKACOUNTERPARTCDSENTITIES_V2"
"D365_FKACOUNTERPARTCDSENTITIES_V3","DBM","T",,"8","DBM.D365_FKACOUNTERPARTCDSENTITIES_V3"
"D365_FKACOUNTRYCODEMAPS","DBM","T",,"5","DBM.D365_FKACOUNTRYCODEMAPS"
"D365_FKACOUNTRYCODEMAPS_HST","DBM","T",,"10","DBM.D365_FKACOUNTRYCODEMAPS_HST"
"D365_FKACOUNTRYCODEMAPS_HST_V3","DBM","T",,"10","DBM.D365_FKACOUNTRYCODEMAPS_HST_V3"
"D365_FKACOUNTRYCODEMAPS_STG","DBM","T",,"8","DBM.D365_FKACOUNTRYCODEMAPS_STG"
"D365_FKACOUNTRYCODEMAPS_STG_V3","DBM","T",,"8","DBM.D365_FKACOUNTRYCODEMAPS_STG_V3"
"D365_FKACOUNTRYCODEMAPS_V2","DBM","T",,"8","DBM.D365_FKACOUNTRYCODEMAPS_V2"
"D365_FKACOUNTRYCODEMAPS_V3","DBM","T",,"8","DBM.D365_FKACOUNTRYCODEMAPS_V3"
"D365_FKAFINANCIALDIMCDSENTITIES","DBM","T",,"7","DBM.D365_FKAFINANCIALDIMCDSENTITIES"
"D365_FKAFINANCIALDIMCDSENTITIES_HST","DBM","T",,"12","DBM.D365_FKAFINANCIALDIMCDSENTITIES_HST"
"D365_FKAFINANCIALDIMCDSENTITIES_HST_V3","DBM","T",,"12","DBM.D365_FKAFINANCIALDIMCDSENTITIES_HST_V3"
"D365_FKAFINANCIALDIMCDSENTITIES_STG","DBM","T",,"10","DBM.D365_FKAFINANCIALDIMCDSENTITIES_STG"
"D365_FKAFINANCIALDIMCDSENTITIES_STG_V3","DBM","T",,"10","DBM.D365_FKAFINANCIALDIMCDSENTITIES_STG_V3"
"D365_FKAFINANCIALDIMCDSENTITIES_V2","DBM","T",,"10","DBM.D365_FKAFINANCIALDIMCDSENTITIES_V2"
"D365_FKAFINANCIALDIMCDSENTITIES_V3","DBM","T",,"10","DBM.D365_FKAFINANCIALDIMCDSENTITIES_V3"
"D365_FKAFINANCIALDIMWDATECDSENTITIES_HST","DBM","T",,"12","DBM.D365_FKAFINANCIALDIMWDATECDSENTITIES_HST"
"D365_FKAFINANCIALDIMWDATECDSENTITIES_HST_V3","DBM","T",,"12","DBM.D365_FKAFINANCIALDIMWDATECDSENTITIES_HST_V3"
"D365_FKAFINANCIALDIMWDATECDSENTITIES_STG","DBM","T",,"11","DBM.D365_FKAFINANCIALDIMWDATECDSENTITIES_STG"
"D365_FKAFINANCIALDIMWDATECDSENTITIES_STG_V3","DBM","T",,"11","DBM.D365_FKAFINANCIALDIMWDATECDSENTITIES_STG_V3"
"D365_FKAFINANCIALDIMWDATECDSENTITIES_V2","DBM","T",,"11","DBM.D365_FKAFINANCIALDIMWDATECDSENTITIES_V2"
"D365_FKAFINANCIALDIMWDATECDSENTITIES_V3","DBM","T",,"11","DBM.D365_FKAFINANCIALDIMWDATECDSENTITIES_V3"
"D365_FKAFKATCDSENTITIES","DBM","T",,"4","DBM.D365_FKAFKATCDSENTITIES"
"D365_FKAFKATCDSENTITIES_HST","DBM","T",,"9","DBM.D365_FKAFKATCDSENTITIES_HST"
"D365_FKAFKATCDSENTITIES_HST_V3","DBM","T",,"9","DBM.D365_FKAFKATCDSENTITIES_HST_V3"
"D365_FKAFKATCDSENTITIES_STG","DBM","T",,"7","DBM.D365_FKAFKATCDSENTITIES_STG"
"D365_FKAFKATCDSENTITIES_STG_V3","DBM","T",,"7","DBM.D365_FKAFKATCDSENTITIES_STG_V3"
"D365_FKAFKATCDSENTITIES_V2","DBM","T",,"7","DBM.D365_FKAFKATCDSENTITIES_V2"
"D365_FKAFKATCDSENTITIES_V3","DBM","T",,"7","DBM.D365_FKAFKATCDSENTITIES_V3"
"D365_FKAITEMSALESTAXGROUPCDSENTITIES","DBM","T",,"4","DBM.D365_FKAITEMSALESTAXGROUPCDSENTITIES"
"D365_FKAITEMSALESTAXGROUPCDSENTITIES_HST","DBM","T",,"8","DBM.D365_FKAITEMSALESTAXGROUPCDSENTITIES_HST"
"D365_FKAITEMSALESTAXGROUPCDSENTITIES_HST_V3","DBM","T",,"8","DBM.D365_FKAITEMSALESTAXGROUPCDSENTITIES_HST_V3"
"D365_FKAITEMSALESTAXGROUPCDSENTITIES_STG","DBM","T",,"7","DBM.D365_FKAITEMSALESTAXGROUPCDSENTITIES_STG"
"D365_FKAITEMSALESTAXGROUPCDSENTITIES_STG_V3","DBM","T",,"7","DBM.D365_FKAITEMSALESTAXGROUPCDSENTITIES_STG_V3"
"D365_FKAITEMSALESTAXGROUPCDSENTITIES_V2","DBM","T",,"7","DBM.D365_FKAITEMSALESTAXGROUPCDSENTITIES_V2"
"D365_FKAITEMSALESTAXGROUPCDSENTITIES_V3","DBM","T",,"7","DBM.D365_FKAITEMSALESTAXGROUPCDSENTITIES_V3"
"D365_FKAMAINACCOUNTCDSENTITIES","DBM","T",,"12","DBM.D365_FKAMAINACCOUNTCDSENTITIES"
"D365_FKAMAINACCOUNTCDSENTITIES_HST","DBM","T",,"16","DBM.D365_FKAMAINACCOUNTCDSENTITIES_HST"
"D365_FKAMAINACCOUNTCDSENTITIES_HST_V3","DBM","T",,"16","DBM.D365_FKAMAINACCOUNTCDSENTITIES_HST_V3"
"D365_FKAMAINACCOUNTCDSENTITIES_STG","DBM","T",,"15","DBM.D365_FKAMAINACCOUNTCDSENTITIES_STG"
"D365_FKAMAINACCOUNTCDSENTITIES_STG_V3","DBM","T",,"15","DBM.D365_FKAMAINACCOUNTCDSENTITIES_STG_V3"
"D365_FKAMAINACCOUNTCDSENTITIES_V2","DBM","T",,"15","DBM.D365_FKAMAINACCOUNTCDSENTITIES_V2"
"D365_FKAMAINACCOUNTCDSENTITIES_V3","DBM","T",,"15","DBM.D365_FKAMAINACCOUNTCDSENTITIES_V3"
"D365_FKASALESTAXGROUPMAPS","DBM","T",,"4","DBM.D365_FKASALESTAXGROUPMAPS"
"D365_FKASALESTAXGROUPMAPS_HST","DBM","T",,"8","DBM.D365_FKASALESTAXGROUPMAPS_HST"
"D365_FKASALESTAXGROUPMAPS_HST_V3","DBM","T",,"8","DBM.D365_FKASALESTAXGROUPMAPS_HST_V3"
"D365_FKASALESTAXGROUPMAPS_STG","DBM","T",,"7","DBM.D365_FKASALESTAXGROUPMAPS_STG"
"D365_FKASALESTAXGROUPMAPS_STG_V3","DBM","T",,"7","DBM.D365_FKASALESTAXGROUPMAPS_STG_V3"
"D365_FKASALESTAXGROUPMAPS_V2","DBM","T",,"7","DBM.D365_FKASALESTAXGROUPMAPS_V2"
"D365_FKASALESTAXGROUPMAPS_V3","DBM","T",,"7","DBM.D365_FKASALESTAXGROUPMAPS_V3"
"D365_FKASALGSOPPRINNELSEMAPS","DBM","T",,"3","DBM.D365_FKASALGSOPPRINNELSEMAPS"
"D365_FKASALGSOPPRINNELSEMAPS_HST","DBM","T",,"8","DBM.D365_FKASALGSOPPRINNELSEMAPS_HST"
"D365_FKASALGSOPPRINNELSEMAPS_HST_V3","DBM","T",,"8","DBM.D365_FKASALGSOPPRINNELSEMAPS_HST_V3"
"D365_FKASALGSOPPRINNELSEMAPS_STG","DBM","T",,"6","DBM.D365_FKASALGSOPPRINNELSEMAPS_STG"
"D365_FKASALGSOPPRINNELSEMAPS_STG_V3","DBM","T",,"6","DBM.D365_FKASALGSOPPRINNELSEMAPS_STG_V3"
"D365_FKASALGSOPPRINNELSEMAPS_V2","DBM","T",,"6","DBM.D365_FKASALGSOPPRINNELSEMAPS_V2"
"D365_FKASALGSOPPRINNELSEMAPS_V3","DBM","T",,"6","DBM.D365_FKASALGSOPPRINNELSEMAPS_V3"
"D365_FKNR_LOG","DBM","T",,"3","DBM.D365_FKNR_LOG"
"D365_FKNR_MASTER","DBM","T",,"2","DBM.D365_FKNR_MASTER"
"D365_FLOG_VHGR","DBM","T",,"3","DBM.D365_FLOG_VHGR"
"D365_GJKOST","DBM","T",,"8","DBM.D365_GJKOST"
"D365_IMEK_LEV","DBM","T",,"1","DBM.D365_IMEK_LEV"
"D365_IMP_PRODCA","DBM","T",,"8","DBM.D365_IMP_PRODCA"
"D365_INNKJOP_SALG_V2","DBM","T",,"8","DBM.D365_INNKJOP_SALG_V2"
"D365_KIT_IKKE_KONV","DBM","T",,"1","DBM.D365_KIT_IKKE_KONV"
"D365_KONTOID_MAP","DBM","T",,"4","DBM.D365_KONTOID_MAP"
"D365_KONTOMAPPING_MAN","DBM","T",,"17","DBM.D365_KONTOMAPPING_MAN"
"D365_KONV_DELIVERYMODE","DBM","T",,"9","DBM.D365_KONV_DELIVERYMODE"
"D365_KONV_FKAT","DBM","T",,"8","DBM.D365_KONV_FKAT"
"D365_KONV_FKAT_EP","DBM","T",,"8","DBM.D365_KONV_FKAT_EP"
"D365_KONV_FKAT_TEST","DBM","T",,"8","DBM.D365_KONV_FKAT_TEST"
"D365_KONV_IENHET","DBM","T",,"2","DBM.D365_KONV_IENHET"
"D365_KONV_IENHET_OLD","DBM","T",,"2","DBM.D365_KONV_IENHET_OLD"
"D365_KONV_PRODCA","DBM","T",,"14","DBM.D365_KONV_PRODCA"
"D365_KONV_SENHET","DBM","T",,"2","DBM.D365_KONV_SENHET"
"D365_KONV_VAREGR","DBM","T",,"4","DBM.D365_KONV_VAREGR"
"D365_KONV_VKAT1","DBM","T",,"2","DBM.D365_KONV_VKAT1"
"D365_KUNDE_INT","DBM","T",,"2","DBM.D365_KUNDE_INT"
"D365_LOKASJON_MAPPING","DBM","T",,"3","DBM.D365_LOKASJON_MAPPING"
"D365_LOKASJON_MAPPING_AVDSYS","DBM","T",,"4","DBM.D365_LOKASJON_MAPPING_AVDSYS"
"D365_MT041_LOG","DBM","T",,"7","DBM.D365_MT041_LOG"
"D365_OIN_HODE","DBM","T",,"32","DBM.D365_OIN_HODE"
"D365_OIN_LINJER","DBM","T",,"14","DBM.D365_OIN_LINJER"
"D365_ORDRE_BLOKKERING","DBM","T",,"5","DBM.D365_ORDRE_BLOKKERING"
"D365_ORDRE_TRIGGER","DBM","T",,"4","DBM.D365_ORDRE_TRIGGER"
"D365_ORDRE_TRIGGER_HIST","DBM","T",,"5","DBM.D365_ORDRE_TRIGGER_HIST"
"D365_ORDRER_OM_IGJEN","DBM","T",,"8","DBM.D365_ORDRER_OM_IGJEN"
"D365_PHYS","DBM","T",,"2","DBM.D365_PHYS"
"D365_PLUKK_UTLEV_LOG","DBM","T",,"5","DBM.D365_PLUKK_UTLEV_LOG"
"D365_PRISKOST","DBM","T",,"2","DBM.D365_PRISKOST"
"D365_PRODUKTER","DBM","T",,"5","DBM.D365_PRODUKTER"
"D365_SALGSDATA","DBM","T",,"26","DBM.D365_SALGSDATA"
"D365_SALGSDATA_HIST","DBM","T",,"23","DBM.D365_SALGSDATA_HIST"
"D365_SALGSOMR","DBM","T",,"2","DBM.D365_SALGSOMR"
"D365_SIZEGROUP","DBM","T",,"2","DBM.D365_SIZEGROUP"
"D365_SPEILING_LOG","DBM","T",,"12","DBM.D365_SPEILING_LOG"
"D365_TESTBUNTER","DBM","T","VismaTESTbunter i Dedge til D365FO","111","DBM.D365_TESTBUNTER"
"D365_TESTBUNTER_LOPENR","DBM","T","SISTE BILAGS-/LØPENR D365_TESTBUNTER","2","DBM.D365_TESTBUNTER_LOPENR"
"D365_VARE_FAKTOR","DBM","T",,"8","DBM.D365_VARE_FAKTOR"
"D365_VAREAVD_HIST","DBM","T",,"35","DBM.D365_VAREAVD_HIST"
"D365_VAREAVD_HIST_BCK","DBM","T",,"35","DBM.D365_VAREAVD_HIST_BCK"
"D365_VAREDIV_TRIGGER","DBM","T",,"3","DBM.D365_VAREDIV_TRIGGER"
"D365_VARIANTER","DBM","T",,"5","DBM.D365_VARIANTER"
"D3HOLD_TILBAKE","DBM","T",,"8","DBM.D3HOLD_TILBAKE"
"D3HOLD_TILBAKE_HIST","DBM","T",,"9","DBM.D3HOLD_TILBAKE_HIST"
"D3STAGE_ORDREHODE","DBM","T",,"35","DBM.D3STAGE_ORDREHODE"
"D3STAGE_ORDREHODE_HIST","DBM","T",,"36","DBM.D3STAGE_ORDREHODE_HIST"
"D3STAGE_ORDRELINJER","DBM","T",,"37","DBM.D3STAGE_ORDRELINJER"
"D3STAGE_ORDRELINJER_HIST","DBM","T",,"38","DBM.D3STAGE_ORDRELINJER_HIST"
"D4_FEIL_LOGG","DBM","T",,"7","DBM.D4_FEIL_LOGG"
"D4BFAKT_DATOER","DBM","T",,"2","DBM.D4BFAKT_DATOER"
"DAGENSTIMER","DBM","T",,"1","DBM.DAGENSTIMER"
"DAGNR_ORDREFLYT","DBM","T",,"6","DBM.DAGNR_ORDREFLYT"
"DANN_ORDRE","DBM","T",,"8","DBM.DANN_ORDRE"
"DANN_VAREREG","DBM","T",,"1","DBM.DANN_VAREREG"
"DATO","DBM","T",,"6","DBM.DATO"
"DB_ANDRE","DBM","T",,"5","DBM.DB_ANDRE"
"DB_INFO","DBM","T",,"4","DBM.DB_INFO"
"DB_STAT_TABLE_USAGE","DBM","T",,"9","DBM.DB_STAT_TABLE_USAGE"
"DB_STAT_TABLE_USAGE2","DBM","T",,"9","DBM.DB_STAT_TABLE_USAGE2"
"DBPROV_AVTTYP","DBM","T",,"10","DBM.DBPROV_AVTTYP"
"DBPROV_GLOBAL","DBM","T",,"10","DBM.DBPROV_GLOBAL"
"DBPROV_OVFSALG","DBM","T",,"7","DBM.DBPROV_OVFSALG"
"DBPROV_SELGER","DBM","T",,"12","DBM.DBPROV_SELGER"
"DBPROV_SELGER_TEAM","DBM","T",,"4","DBM.DBPROV_SELGER_TEAM"
"DBPROV_STRUKT","DBM","T",,"10","DBM.DBPROV_STRUKT"
"DBPROV_TRANS","DBM","T",,"11","DBM.DBPROV_TRANS"
"DBPROV_TRANS_TYPE","DBM","T",,"5","DBM.DBPROV_TRANS_TYPE"
"DBQA_APPLICATION_SYSTEM","DBM","T","Master table for application system mappings and configurations. Maintains relationships between applications and their system codes for configuration management.","3","DBM.DBQA_APPLICATION_SYSTEM"
"DBQA_CONSUMED_OBJECTS","DBM","T","Tracks database objects referenced within SQL statements. Maps relationships and dependencies between database objects for impact analysis.","6","DBM.DBQA_CONSUMED_OBJECTS"
"DBQA_PACKAGE_METAINFO","DBM","T","Central repository for package metadata and status tracking. Stores detailed information about package configurations, status, and relationships.","9","DBM.DBQA_PACKAGE_METAINFO"
"DBQA_PACKAGE_SOURCE_EXISTENCE","DBM","T","Manages package source file tracking and status. Monitors the existence, location, and usage status of package source files.","11","DBM.DBQA_PACKAGE_SOURCE_EXISTENCE"
"DBQA_SQL_ANALYSIS","DBM","T","Primary table for SQL statement analysis and tracking. Stores complete SQL statements with their metadata for analysis and monitoring.","14","DBM.DBQA_SQL_ANALYSIS"
"DBQA_STATEMENT_PARTS","DBM","T","Detailed breakdown of SQL statements into analyzable components. Enables granular analysis of SQL statement structure and dependencies.","10","DBM.DBQA_STATEMENT_PARTS"
"DEL_FAKT_LOGG","DBM","T",,"5","DBM.DEL_FAKT_LOGG"
"DELE_CD","DBM","T",,"4","DBM.DELE_CD"
"DELH_ORDREHODE","DBM","T",,"2","DBM.DELH_ORDREHODE"
"DELLEVERTE_ORDRE","DBM","T","DELLEVERTE ORDRE TIL FORKLARING","32","DBM.DELLEVERTE_ORDRE"
"DELVARE","DBM","T","BASIS - VARER(FKNR) PÅ VENT FOR SLETTING","1","DBM.DELVARE"
"DEMOBRUK","DBM","T","Demomaskiner - utlån og bruk","11","DBM.DEMOBRUK"
"DEMOHIST_RETTING","DBM","T","Demomaskiner - kopi av historikk for retting juli 2003","10","DBM.DEMOHIST_RETTING"
"DEMOHISTORIKK","DBM","T","Demomaskiner - historikk/lagerbevegelse","11","DBM.DEMOHISTORIKK"
"DEMOHODE","DBM","T","Demomaskiner - hode","11","DBM.DEMOHODE"
"DEMOLINJE","DBM","T","Demomaskiner - linjer","13","DBM.DEMOLINJE"
"DIMENSJ_FKNR","DBM","T",,"17","DBM.DIMENSJ_FKNR"
"DIMENSJ_KOMB","DBM","T",,"6","DBM.DIMENSJ_KOMB"
"DIMENSJ_LEVNR","DBM","T",,"6","DBM.DIMENSJ_LEVNR"
"DISTR_AVD","DBM","T",,"6","DBM.DISTR_AVD"
"DISTR_KOM","DBM","T","","8","DBM.DISTR_KOM"
"DIVISJON","DBM","T",,"5","DBM.DIVISJON"
"DIVISJON_AGRI","DBM","T",,"5","DBM.DIVISJON_AGRI"
"DM010_SUPLIER","DBM","T",,"27","DBM.DM010_SUPLIER"
"DM011_TRANSNR","DBM","T",,"1","DBM.DM011_TRANSNR"
"DR_MAN_KORRIGERING","DBM","T",,"13","DBM.DR_MAN_KORRIGERING"
"DR_OPNE_PER","DBM","T",,"6","DBM.DR_OPNE_PER"
"DRBIDR_MAN_KORR","DBM","T",,"51","DBM.DRBIDR_MAN_KORR"
"DRBIDR_MARGINER","DBM","T",,"9","DBM.DRBIDR_MARGINER"
"DRBIDR_OPNE_PER","DBM","T","","4","DBM.DRBIDR_OPNE_PER"
"DRBIDRSALG03K","DBM","V",,"45","DBM.DRBIDRSALG03K"
"DRBIDRSALG03K_SUM","DBM","V",,"31","DBM.DRBIDRSALG03K_SUM"
"DRBIDRSALG03K_SUMF","DBM","V",,"32","DBM.DRBIDRSALG03K_SUMF"
"DRBIDRSALG04K","DBM","V",,"45","DBM.DRBIDRSALG04K"
"DRBIDRSALG04K_SUM","DBM","V",,"31","DBM.DRBIDRSALG04K_SUM"
"DRBIDRSALG04K_SUMF","DBM","V",,"32","DBM.DRBIDRSALG04K_SUMF"
"DRBIDRSALG05K","DBM","V",,"45","DBM.DRBIDRSALG05K"
"DRBIDRSALG05K_SUM","DBM","V",,"31","DBM.DRBIDRSALG05K_SUM"
"DRBIDRSALG05K_SUMF","DBM","V",,"32","DBM.DRBIDRSALG05K_SUMF"
"DRBIDRSALG06K","DBM","V",,"45","DBM.DRBIDRSALG06K"
"DRBIDRSALG06K_SUM","DBM","V",,"31","DBM.DRBIDRSALG06K_SUM"
"DRBIDRSALG06K_SUMF","DBM","V",,"32","DBM.DRBIDRSALG06K_SUMF"
"DRBIDRSALG07","DBM","T",,"45","DBM.DRBIDRSALG07"
"DRBIDRSALG07_SUM","DBM","T",,"31","DBM.DRBIDRSALG07_SUM"
"DRBIDRSALG07_SUM1","DBM","S",,"27","DBM.DRBIDRSALG07_SUM1"
"DRBIDRSALG07_SUMF","DBM","T",,"32","DBM.DRBIDRSALG07_SUMF"
"DRBIDRSALG07K","DBM","T",,"45","DBM.DRBIDRSALG07K"
"DRBIDRSALG07K_SUM","DBM","T",,"31","DBM.DRBIDRSALG07K_SUM"
"DRBIDRSALG07K_SUM1","DBM","S",,"27","DBM.DRBIDRSALG07K_SUM1"
"DRBIDRSALG07K_SUMF","DBM","T",,"32","DBM.DRBIDRSALG07K_SUMF"
"DRBIDRSALG08","DBM","T",,"45","DBM.DRBIDRSALG08"
"DRBIDRSALG08_SUM","DBM","T",,"31","DBM.DRBIDRSALG08_SUM"
"DRBIDRSALG08_SUM1","DBM","S",,"27","DBM.DRBIDRSALG08_SUM1"
"DRBIDRSALG08_SUMF","DBM","T",,"32","DBM.DRBIDRSALG08_SUMF"
"DRBIDRSALG08K","DBM","V",,"45","DBM.DRBIDRSALG08K"
"DRBIDRSALG08K_SUM","DBM","V",,"31","DBM.DRBIDRSALG08K_SUM"
"DRBIDRSALG08K_SUMF","DBM","V",,"32","DBM.DRBIDRSALG08K_SUMF"
