"File","FullPath","Extension","Risk","Disqualifiers","HitCount"
"OSFLAKF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFLAKF.CBL",".CBL","HIGH","C3","6"
"OSFLAKS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFLAKS.CBL",".CBL","HIGH","C3","6"
"OSFLAS3.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFLAS3.CBL",".CBL","HIGH","C3","16"
"OSFLAS4.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFLAS4.CBL",".CBL","HIGH","C3","16"
"OSFLAVA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFLAVA.CBL",".CBL","HIGH","C3","36"
"OSFLIME.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFLIME.CBL",".CBL","HIGH","C3","17"
"OSFMERK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFMERK.CBL",".CBL","HIGH","C3","12"
"OSFOKSO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFOKSO.CBL",".CBL","HIGH","C3","10"
"OSFOTAV.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFOTAV.CBL",".CBL","HIGH","C3","10"
"OSFREPL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFREPL.CBL",".CBL","HIGH","C3","18"
"OSFSOVI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFSOVI.CBL",".CBL","HIGH","C3","41"
"OSFSPOR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFSPOR.CBL",".CBL","HIGH","C3","18"
"OSFUTPL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFUTPL.CBL",".CBL","HIGH","B-FILEIO,C3","46"
"OSFVAEG.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSFVAEG.CBL",".CBL","HIGH","C3","16"
"OSHBEPA.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHBEPA.cbl",".CBL","HIGH","C3","27"
"OSHBILA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHBILA.CBL",".CBL","HIGH","C3","22"
"OSHBYTA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHBYTA.CBL",".CBL","HIGH","C3","35"
"OSHDEFA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHDEFA.CBL",".CBL","HIGH","C3","39"
"OSHEAPL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHEAPL.CBL",".CBL","HIGH","C3","63"
"OSHFAKT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHFAKT.CBL",".CBL","HIGH","C3","25"
"OSHFLOR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHFLOR.CBL",".CBL","HIGH","C3","26"
"OSHFRDO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHFRDO.CBL",".CBL","HIGH","C3","14"
"OSHFUTL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHFUTL.CBL",".CBL","HIGH","C3","52"
"OSHGLEM.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHGLEM.CBL",".CBL","HIGH","C3","13"
"OSHILOR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHILOR.CBL",".CBL","HIGH","B-FILEIO,C3","32"
"OSHKAOV.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHKAOV.cbl",".CBL","HIGH","C3","11"
"OSHKATE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHKATE.CBL",".CBL","HIGH","C3","14"
"OSHKLAR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHKLAR.CBL",".CBL","HIGH","C3","50"
"OSHLAEA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHLAEA.CBL",".CBL","HIGH","C3","70"
"OSHLAFN.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHLAFN.cbl",".CBL","HIGH","C3","14"
"OSHLAFO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHLAFO.CBL",".CBL","HIGH","C3","14"
"OSHLAKA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHLAKA.CBL",".CBL","HIGH","C3","17"
"OSHLAKG.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHLAKG.CBL",".CBL","HIGH","C3","6"
"OSHLAPL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHLAPL.CBL",".CBL","HIGH","C3","142"
"OSHLLPA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHLLPA.CBL",".CBL","HIGH","C3","60"
"OSHORPL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHORPL.CBL",".CBL","HIGH","B-FILEIO,C3","76"
"OSHPAED.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHPAED.CBL",".CBL","HIGH","C3","31"
"OSHPALA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHPALA.CBL",".CBL","HIGH","C3","6"
"OSHPANR.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHPANR.cbl",".CBL","HIGH","C3","47"
"OSHPLUT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHPLUT.CBL",".CBL","HIGH","C3","22"
"OSHPOMB.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHPOMB.CBL",".CBL","HIGH","C3","28"
"OSHSAFA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHSAFA.CBL",".CBL","HIGH","C3","27"
"OSHSFRA.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHSFRA.cbl",".CBL","HIGH","C3","14"
"oshsofo.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\oshsofo.cbl",".CBL","HIGH","C3","9"
"oshspfi.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\oshspfi.cbl",".CBL","HIGH","C3","7"
"oshspid.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\oshspid.cbl",".CBL","HIGH","C3","10"
"OSHTISK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHTISK.CBL",".CBL","HIGH","C3","10"
"OSHUTBU.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHUTBU.CBL",".CBL","HIGH","C3","29"
"OSHUTVE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSHUTVE.CBL",".CBL","HIGH","C3","33"
"OSVBEPA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVBEPA.CBL",".CBL","HIGH","C3","7"
"OSVBILA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVBILA.CBL",".CBL","HIGH","C3","8"
"OSVBYTA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVBYTA.CBL",".CBL","HIGH","C3","12"
"OSVDAEN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVDAEN.CBL",".CBL","HIGH","C3","6"
"OSVEAPL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVEAPL.CBL",".CBL","HIGH","C3","7"
"OSVEREP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVEREP.CBL",".CBL","HIGH","C3","12"
"OSVFEPA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVFEPA.CBL",".CBL","HIGH","C3","7"
"OSVFITU.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVFITU.CBL",".CBL","HIGH","C3","10"
"OSVFLOR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVFLOR.CBL",".CBL","HIGH","C3","8"
"OSVFRDO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVFRDO.CBL",".CBL","HIGH","C3","11"
"OSVFUTL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVFUTL.CBL",".CBL","HIGH","C3","8"
"OSVGLEM.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVGLEM.CBL",".CBL","HIGH","C3","6"
"OSVILOR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVILOR.CBL",".CBL","HIGH","C3","27"
"OSVKATE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVKATE.CBL",".CBL","HIGH","C3","8"
"OSVKLAR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVKLAR.CBL",".CBL","HIGH","C3","14"
"OSVKOLA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVKOLA.CBL",".CBL","HIGH","C3","9"
"OSVKUKO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVKUKO.CBL",".CBL","HIGH","C3","6"
"OSVLAEA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVLAEA.CBL",".CBL","HIGH","C3","7"
"OSVLAFN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVLAFN.CBL",".CBL","HIGH","C3","10"
"OSVLAFO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVLAFO.CBL",".CBL","HIGH","C3","10"
"OSVLAKA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVLAKA.CBL",".CBL","HIGH","C3","8"
"OSVLAKF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVLAKF.CBL",".CBL","HIGH","C3","8"
"OSVLAKS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVLAKS.CBL",".CBL","HIGH","C3","6"
"OSVLAPL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVLAPL.CBL",".CBL","HIGH","C3","25"
"OSVLLPA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVLLPA.CBL",".CBL","HIGH","C3","14"
"OSVMERK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVMERK.CBL",".CBL","LOW","NONE","0"
"OSVOKSO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVOKSO.CBL",".CBL","HIGH","C3","8"
"OSVORPL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVORPL.CBL",".CBL","HIGH","C3","7"
"OSVPAED.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVPAED.CBL",".CBL","HIGH","C3","11"
"OSVPALA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVPALA.CBL",".CBL","HIGH","C3","12"
"OSVPANR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVPANR.CBL",".CBL","HIGH","C3","10"
"OSVPLUT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVPLUT.CBL",".CBL","HIGH","C3","19"
"OSVPOMB.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVPOMB.CBL",".CBL","HIGH","C3","7"
"OSVREPL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVREPL.CBL",".CBL","HIGH","C3","7"
"OSVSAFA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVSAFA.CBL",".CBL","HIGH","C3","9"
"OSVSFRA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVSFRA.CBL",".CBL","HIGH","C3","8"
"OSVSOFO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVSOFO.CBL",".CBL","HIGH","C3","8"
"OSVSOVI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVSOVI.CBL",".CBL","HIGH","C3","10"
"OSVSPFI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVSPFI.CBL",".CBL","LOW","NONE","0"
"OSVSPID.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVSPID.CBL",".CBL","LOW","NONE","0"
"OSVTISK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVTISK.CBL",".CBL","HIGH","C3","7"
"OSVUTBU.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVUTBU.CBL",".CBL","HIGH","C3","7"
"OSVUTPL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVUTPL.CBL",".CBL","HIGH","C3","16"
"OSVVAEG.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSVVAEG.CBL",".CBL","HIGH","C3","8"
"OSWLAST.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSWLAST.CBL",".CBL","MEDIUM","B-FILEIO","2"
"OSXFORI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSXFORI.CBL",".CBL","HIGH","C3,B-FILEIO","14"
"OSXFORU.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSXFORU.CBL",".CBL","HIGH","C3,B-FILEIO","16"
"OSAADDP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSAADDP.CBL",".CBL","HIGH","C3","10"
"OSAAUTO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSAAUTO.CBL",".CBL","HIGH","C3","32"
"OSAAVST.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OSAAVST.CBL",".CBL","HIGH","C3","30"
"OTAKSON.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTAKSON.CBL",".CBL","HIGH","C3","19"
"OTATRAD.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTATRAD.CBL",".CBL","HIGH","B-FILEIO,C3","13"
"OTATROP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTATROP.CBL",".CBL","HIGH","B-FILEIO,C3","19"
"OTATRSP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTATRSP.CBL",".CBL","HIGH","C3","6"
"OTBHIST.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTBHIST.CBL",".CBL","HIGH","C3,B-FILEIO","27"
"OTDBHOV.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTDBHOV.CBL",".CBL","HIGH","C3","11"
"OTFKSON.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTFKSON.CBL",".CBL","HIGH","C3","30"
"OTFSOLA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTFSOLA.CBL",".CBL","HIGH","C3","15"
"OTFTRLO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTFTRLO.CBL",".CBL","HIGH","C3","10"
"OTFVARU.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTFVARU.CBL",".CBL","HIGH","C3","23"
"othbhov.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\othbhov.cbl",".CBL","HIGH","C3","6"
"OTHBYTR.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTHBYTR.cbl",".CBL","HIGH","C3","13"
"OTHKSON.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTHKSON.CBL",".CBL","HIGH","C3","6"
"OTHTRSP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTHTRSP.CBL",".CBL","HIGH","C3","17"
"OTHTSON.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTHTSON.CBL",".CBL","HIGH","C3","14"
"OTHVRKA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTHVRKA.CBL",".CBL","HIGH","C3","21"
"OTVBHOV.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTVBHOV.CBL",".CBL","HIGH","C3","7"
"OTVBYTR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTVBYTR.CBL",".CBL","HIGH","C3","10"
"OTVKSON.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTVKSON.CBL",".CBL","HIGH","C3","19"
"OTVTRLO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTVTRLO.CBL",".CBL","LOW","NONE","0"
"OTVTSON.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTVTSON.CBL",".CBL","HIGH","C3","7"
"OTVVARU.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTVVARU.CBL",".CBL","HIGH","C3","7"
"OTVVRKA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OTVVRKA.CBL",".CBL","HIGH","C3","9"
"OAAAVRB.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAAAVRB.CBL",".CBL","HIGH","B-FILEIO,C3","28"
"OAAAVRR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAAAVRR.CBL",".CBL","HIGH","B-FILEIO,C3","31"
"OAABEFP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAABEFP.CBL",".CBL","HIGH","C3","567"
"OAABLOG.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAABLOG.CBL",".CBL","MEDIUM","B-FILEIO","2"
"OAAFORF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAAFORF.CBL",".CBL","HIGH","C3","9"
"OAAGKJ1.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAAGKJ1.CBL",".CBL","HIGH","C3","15"
"OAAINNF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAAINNF.CBL",".CBL","HIGH","C3","10"
"OAAKIB1.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAAKIB1.CBL",".CBL","HIGH","C3","15"
"OAAKOKL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAAKOKL.CBL",".CBL","HIGH","C3","8"
"OAALOGG.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAALOGG.CBL",".CBL","HIGH","B-FILEIO,C3","22"
"OAAPLL2.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAAPLL2.CBL",".CBL","HIGH","C3","22"
"OAAPLL3.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAAPLL3.CBL",".CBL","HIGH","C3","15"
"OAAPLLI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAAPLLI.CBL",".CBL","HIGH","C3","16"
"OAARFAK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAARFAK.CBL",".CBL","HIGH","B-FILEIO,C3","15"
"OAARFAKNY.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAARFAKNY.CBL",".CBL","HIGH","B-FILEIO,C3","17"
"OAASPRE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAASPRE.CBL",".CBL","HIGH","C3","7"
"OAATUAV.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAATUAV.CBL",".CBL","HIGH","C3,B-FILEIO","52"
"OAATULI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAATULI.CBL",".CBL","HIGH","C3","27"
"OAATUVI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAATUVI.CBL",".CBL","HIGH","C3","19"
"OAAUTTR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\OAAUTTR.CBL",".CBL","HIGH","C3","47"
"PABDAEB.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABDAEB.CBL",".CBL","HIGH","C3,B-FILEIO","14"
"PABDFAS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABDFAS.CBL",".CBL","HIGH","C3,B-FILEIO","12"
"PABDFSL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABDFSL.CBL",".CBL","HIGH","C3,B-FILEIO","12"
"PABDRKF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABDRKF.CBL",".CBL","HIGH","C3,B-FILEIO","20"
"PABFTAK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABFTAK.CBL",".CBL","HIGH","C3,B-FILEIO","9"
"PABINFR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABINFR.CBL",".CBL","HIGH","C3,B-FILEIO","15"
"PABKUUP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABKUUP.CBL",".CBL","HIGH","C3","13"
"PABLAGL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABLAGL.CBL",".CBL","HIGH","C3,B-FILEIO","14"
"PABLDFA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABLDFA.CBL",".CBL","HIGH","C3,B-FILEIO","17"
"PABLDIR.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABLDIR.cbl",".CBL","HIGH","C3,B-FILEIO","17"
"pabldir2.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\pabldir2.cbl",".CBL","HIGH","C3,B-FILEIO","20"
"PABPRUB.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABPRUB.CBL",".CBL","HIGH","C3,B-FILEIO","16"
"pabskdfn_2020.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\pabskdfn_2020.cbl",".CBL","HIGH","C3,B-FILEIO","16"
"PABSKDFN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABSKDFN.CBL",".CBL","HIGH","C3,B-FILEIO","21"
"PABSKDFT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABSKDFT.CBL",".CBL","HIGH","C3,B-FILEIO","16"
"PABSKDFX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABSKDFX.CBL",".CBL","HIGH","C3,B-FILEIO","16"
"PABTRIF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABTRIF.CBL",".CBL","HIGH","C3,B-FILEIO","12"
"PABTRIM.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABTRIM.CBL",".CBL","HIGH","C3,B-FILEIO","18"
"PABTRIO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABTRIO.CBL",".CBL","HIGH","C3,B-FILEIO","18"
"PABVEPR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PABVEPR.CBL",".CBL","HIGH","C3,B-FILEIO","16"
"PAFTEBE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAFTEBE.CBL",".CBL","HIGH","C3","8"
"PAFTRAP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAFTRAP.CBL",".CBL","HIGH","C3,B-FILEIO","16"
"PAFVIOB.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAFVIOB.CBL",".CBL","HIGH","C3","7"
"PAFVIPA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAFVIPA.CBL",".CBL","HIGH","C3","9"
"PAHANAV.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAHANAV.CBL",".CBL","HIGH","C3","14"
"PAHASTD.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAHASTD.CBL",".CBL","HIGH","C3","13"
"PAHAVOP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAHAVOP.CBL",".CBL","HIGH","C3,B-FILEIO","25"
"PAHAVTI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAHAVTI.CBL",".CBL","HIGH","C3","34"
"PAHFRTI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAHFRTI.CBL",".CBL","HIGH","C3","26"
"PAHIFRA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAHIFRA.CBL",".CBL","HIGH","C3","15"
"PAHPAVR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAHPAVR.CBL",".CBL","HIGH","C3,B-FILEIO","139"
"PAHSKVE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAHSKVE.CBL",".CBL","HIGH","C3","25"
"PAHSONE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAHSONE.CBL",".CBL","HIGH","C3","29"
"PAHTOTR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAHTOTR.CBL",".CBL","HIGH","C3","14"
"PAHVEBP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\PAHVEBP.CBL",".CBL","HIGH","C3","20"
